Red ratio bars indicate that the production bar has been locked and will not change. Click on the ratio title to lock/unlock ratio bars. 	紅色比例桿表示該生產項已鎖定,不會變動。點擊比例標題可鎖定/解鎖比例桿。
Ship Production Ratio	造艦生產比例
Defense Production Ratio	防禦生產比例
Industry Production Ratio	工業生產比例
Ecology Production Ratio	生態生產比例
Technology Production Ratio	科技生產比例
Each star system divides its production into five areas	每個恆星系把生產分成五個領域
Ratio bars show the breakdown of a planet's production.	比例桿顯示行星生產的分配狀況。
Select the number of colony transports to send as a ratio of the current planet's population. The number of colonists to transport is limited to one half the population of the sending world.	選擇要派出的殖民運輸數量,以目前行星人口的比例計算。可運輸的殖民者上限為派出星球人口的一半。
Combat troops are sent if the planet is owned by another player	若行星屬於其他玩家,派出的是戰鬥部隊
Change ship design to build in the star dock.	更改星塢中要建造的艦艇設計。
Relocate ship production to another colony	將造艦移轉至另一個殖民地
Transport population to another  colony or invade enemy planet	將人口運往另一個殖民地,或入侵敵方行星
Total planetary production	行星總生產量
Actual production adjusted for maintenance, spying, and trade.	扣除維護、間諜與貿易後的實際生產量。
Number of colonists in millions	殖民者人數(百萬)
Number of missile bases	飛彈基地數量
Save/load games. Music and sound effects settings	存檔/讀取遊戲。音樂與音效設定
Fleet report and ship design specifications	艦隊報告與艦艇設計規格
Diplomacy and intelligence information	外交與情報資訊
Change research priorities. reports on current technology	更改研究優先順序。目前科技的報告
Create new ship designs to take advantage of current technology	設計新艦艇以善用目前的科技
View reduced galaxy map with ship and planetary data	檢視縮小的星系圖,含艦艇與行星資料
Overview of your colonies	殖民地總覽
Advance to next year	推進至下一年
Change Battle computer	更改戰鬥電腦
Change shield type	更改護盾類型
Change ecm generator	更改 ECM 產生器
Set ship hull size. Appears darkened if too small to fit.	設定艦體大小。若太小無法容納則顯示為暗色。
Choose ship icon	選擇艦艇圖示
Change ship class name	更改艦艇級別名稱
Leave design screen. abort changes	離開設計畫面。放棄變更
Accept new design	接受新設計
Clear all devices	清除所有裝置
Change armor type	更改裝甲類型
